movieId,genres,title
671,Comedy|Sci-Fi,Mystery Science Theater 3000: The Movie (1996)
673,Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,Space Jam (1996)
674,Adventure|Comedy|Sci-Fi,Barbarella (1968)
678,Drama|Thriller,Some Folks Call It a Sling Blade (1993)
679,Drama,The Run of the Country (1995)
680,Drama|Mystery|Romance|Sci-Fi|Thriller,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965)"
685,Drama,It's My Party (1996)
688,Action|Adventure|Comedy|War,Operation Dumbo Drop (1995)
691,Comedy|Romance,Mrs. Winterbourne (1996)
692,Action|Sci-Fi|Thriller,Solo (1996)
694,Action|Crime|Drama,The Substitute (1996)
695,Mystery|Thriller,True Crime (1996)
697,Drama|Romance,Feeling Minnesota (1996)
698,Drama,Delta of Venus (1995)
700,Comedy,Angus (1995)
703,Drama,Boys (1996)
704,Action|Adventure,The Quest (1996)
706,Drama,Sunset Park (1996)
707,Crime|Drama|Thriller,Mulholland Falls (1996)
708,Comedy|Romance,The Truth About Cats & Dogs (1996)
709,Adventure|Animation|Children|Comedy|Musical,Oliver & Company (1988)
710,Comedy,Celtic Pride (1996)
711,Adventure|Children,Flipper (1996)
714,Drama|Mystery|Western,Dead Man (1995)
715,Drama|Romance,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)"
718,Comedy|Fantasy|Sci-Fi,"Visitors, The (Visiteurs, Les) (1993)"
719,Comedy,Multiplicity (1996)
720,Adventure|Animation|Comedy,Wallace & Gromit: The Best of Aardman Animation (1996)
722,Documentary,The Haunted World of Edward D. Wood Jr. (1996)
724,Drama|Fantasy|Horror|Thriller,The Craft (1996)
725,Comedy,The Great White Hype (1996)
726,Drama,Last Dance (1996)
728,Comedy,Cold Comfort Farm (1995)
731,Crime|Thriller,Heaven's Prisoners (1996)
733,Action|Adventure|Thriller,The Rock (1996)
735,Horror,Cemetery Man (Dellamorte Dellamore) (1994)
736,Action|Adventure|Romance|Thriller,Twister (1996)
737,Action|Sci-Fi,Barb Wire (1996)
741,Animation|Sci-Fi,Ghost in the Shell (Kôkaku kidôtai) (1995)
742,Horror|Thriller,Thinner (1996)
743,Comedy,Spy Hard (1996)
745,Animation|Children|Comedy,Wallace & Gromit: A Close Shave (1995)
747,Comedy,The Stupids (1996)
748,Action|Sci-Fi|Thriller,The Arrival (1996)
750,Comedy|War,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)
757,Drama,Ashes of Time (Dung che sai duk) (1994)
759,Documentary,Maya Lin: A Strong Clear Vision (1994)
760,Drama|War,Stalingrad (1993)
761,Action|Adventure,The Phantom (1996)
762,Comedy|Crime,Striptease (1996)
764,Drama|Romance,Heavy (1995)
765,Comedy|Drama,Jack (1996)
766,Drama,I Shot Andy Warhol (1996)
773,Drama,Touki Bouki (1973)
775,Horror|Mystery,Spirits of the Dead (1968)
778,Comedy|Crime|Drama,Trainspotting (1996)
779,Drama|Romance,'Til There Was You (1997)
780,Action|Adventure|Sci-Fi|Thriller,Independence Day (a.k.a. ID4) (1996)
781,Drama,Stealing Beauty (1996)
782,Drama|Thriller,The Fan (1996)
783,Animation|Children|Drama|Musical|Romance,The Hunchback of Notre Dame (1996)
784,Comedy|Thriller,The Cable Guy (1996)
785,Comedy,Kingpin (1996)
786,Action|Drama|Thriller,Eraser (1996)
788,Comedy|Fantasy|Romance|Sci-Fi,The Nutty Professor (1996)
790,Drama,"Unforgettable Summer, An (Un été inoubliable) (1994)"
791,Documentary,"The Last Klezmer: Leopold Kozlowski, His Life and Music (1994)"
795,Drama,Somebody to Love (1994)
798,Action|Adventure|Drama|Thriller,Daylight (1996)
799,Comedy|Horror|Thriller,The Frighteners (1996)
800,Drama|Mystery|Western,Lone Star (1996)
801,Children|Comedy,Harriet the Spy (1996)
802,Drama|Romance,Phenomenon (1996)
803,Comedy|Drama|Romance,Walking and Talking (1996)
804,Comedy|Romance,She's the One (1996)
805,Drama|Thriller,A Time to Kill (1996)
806,Crime|Drama,American Buffalo (1996)
808,Adventure|Children,Alaska (1996)
809,Action|Adventure,Fled (1996)
810,Children|Comedy|Fantasy,Kazaam (1996)
813,Comedy,Larger Than Life (1996)
818,Comedy,A Very Brady Sequel (1996)
823,Drama,"Collector, The (La collectionneuse) (1967)"
824,Drama|Mystery,Kaspar Hauser (1993)
828,Adventure|Children,The Adventures of Pinocchio (1996)
829,Comedy|Fantasy|Musical,Joe's Apartment (1996)
830,Comedy,The First Wives Club (1996)
832,Crime|Thriller,Ransom (1996)
833,Comedy,High School High (1996)
835,Drama,Foxfire (1996)
836,Action|Adventure|Thriller,Chain Reaction (1996)
837,Children|Comedy|Fantasy,Matilda (1996)
838,Comedy|Drama|Romance,Emma (1996)
839,Action|Thriller,The Crow: City of Angels (1996)
840,Children|Comedy,House Arrest (1996)
841,Horror,"Eyes Without a Face (Yeux sans visage, Les) (1959)"
842,Comedy|Horror,Tales from the Crypt Presents: Bordello of Blood (1996)
848,Drama,The Spitfire Grill (1996)
849,Action|Adventure|Sci-Fi|Thriller,Escape from L.A. (1996)
851,Drama,Basquiat (1996)
852,Comedy|Drama|Romance,Tin Cup (1996)
858,Crime|Drama,The Godfather (1972)
861,Action|Comedy|Crime|Thriller,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992)
866,Crime|Drama|Romance|Thriller,Bound (1996)
867,Comedy|Crime,Carpool (1996)
869,Crime|Drama|Musical|Thriller,Kansas City (1996)
870,Comedy,Gone Fishin' (1997)
875,Action|Crime|Drama,Nothing to Lose (1994)
876,Action|Comedy|Crime|Thriller,Supercop 2 (Project S) (Chao ji ji hua) (1993)
879,Horror|Thriller,The Relic (1997)
880,Sci-Fi|Thriller,The Island of Dr. Moreau (1996)
881,Children|Comedy,First Kid (1996)
882,Drama|Thriller,The Trigger Effect (1996)
885,Children|Drama|Fantasy,Bogus (1996)
886,Action|Comedy|Crime,Bulletproof (1996)
888,Adventure|Animation|Children|Musical,Land Before Time III: The Time of the Great Giving (1995)
889,Drama|Romance,1-900 (06) (1994)
891,Horror|Thriller,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995)
892,Comedy|Drama|Romance,Twelfth Night (1996)
893,Drama,Mother Night (1996)
896,Drama,Wild Reeds (Les roseaux sauvages) (1994)
897,Adventure|Drama|Romance|War,For Whom the Bell Tolls (1943)
898,Comedy|Drama|Romance,The Philadelphia Story (1940)
899,Comedy|Musical|Romance,Singin' in the Rain (1952)
900,Musical|Romance,An American in Paris (1951)
901,Comedy|Musical,Funny Face (1957)
902,Drama|Romance,Breakfast at Tiffany's (1961)
903,Drama|Mystery|Romance|Thriller,Vertigo (1958)
904,Mystery|Thriller,Rear Window (1954)
905,Comedy|Romance,It Happened One Night (1934)
906,Drama|Thriller,Gaslight (1944)
907,Comedy|Musical|Romance,The Gay Divorcee (1934)
908,Action|Adventure|Mystery|Romance|Thriller,North by Northwest (1959)
909,Comedy|Drama|Romance,The Apartment (1960)
910,Comedy|Crime,Some Like It Hot (1959)
911,Comedy|Crime|Mystery|Romance|Thriller,Charade (1963)
912,Drama|Romance,Casablanca (1942)
913,Film-Noir|Mystery,The Maltese Falcon (1941)
914,Comedy|Drama|Musical|Romance,My Fair Lady (1964)
915,Comedy|Romance,Sabrina (1954)
916,Comedy|Drama|Romance,Roman Holiday (1953)
917,Children|Drama,The Little Princess (1939)
918,Musical,Meet Me in St. Louis (1944)
919,Adventure|Children|Fantasy|Musical,The Wizard of Oz (1939)
920,Drama|Romance|War,Gone with the Wind (1939)
921,Comedy,My Favorite Year (1982)
922,Drama|Film-Noir|Romance,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950)
923,Drama|Mystery,Citizen Kane (1941)
924,Adventure|Drama|Sci-Fi,2001: A Space Odyssey (1968)
926,Drama,All About Eve (1950)
927,Comedy,The Women (1939)
928,Drama|Mystery|Romance|Thriller,Rebecca (1940)
929,Drama|Film-Noir|Mystery|Thriller,Foreign Correspondent (1940)
930,Film-Noir|Romance|Thriller,Notorious (1946)
931,Mystery|Romance|Thriller,Spellbound (1945)
932,Drama|Romance,An Affair to Remember (1957)
933,Crime|Mystery|Romance|Thriller,To Catch a Thief (1955)
934,Comedy,Father of the Bride (1950)
935,Comedy|Musical,The Band Wagon (1953)
936,Comedy|Romance,Ninotchka (1939)
937,Comedy|Romance,Love in the Afternoon (1957)
938,Musical,Gigi (1958)
940,Action|Adventure|Romance,The Adventures of Robin Hood (1938)
941,Adventure,The Mark of Zorro (1940)
942,Crime|Film-Noir|Mystery,Laura (1944)
943,Drama|Fantasy|Romance,The Ghost and Mrs. Muir (1947)
944,Drama,Lost Horizon (1937)
945,Comedy|Musical|Romance,Top Hat (1935)
946,Comedy|Drama|War,To Be or Not to Be (1942)
947,Comedy|Romance,My Man Godfrey (1936)
948,Drama|Romance|Western,Giant (1956)
949,Drama,East of Eden (1955)
950,Comedy|Crime,The Thin Man (1934)
951,Comedy|Romance,His Girl Friday (1940)
952,Adventure|Comedy,Around the World in 80 Days (1956)
953,Children|Drama|Fantasy|Romance,It's a Wonderful Life (1946)
954,Drama,Mr. Smith Goes to Washington (1939)
955,Comedy|Romance,Bringing Up Baby (1938)
956,Drama|Romance,Penny Serenade (1941)
959,Drama,Of Human Bondage (1934)
961,Drama,Little Lord Fauntleroy (1936)
963,Musical,The Inspector General (1949)
965,Drama|Mystery|Thriller,The 39 Steps (1935)
968,Horror|Sci-Fi|Thriller,Night of the Living Dead (1968)
969,Adventure|Comedy|Romance|War,The African Queen (1951)
970,Adventure|Comedy|Crime|Drama|Romance,Beat the Devil (1953)
971,Drama,Cat on a Hot Tin Roof (1958)
973,Comedy|Drama,Meet John Doe (1941)
976,Romance|War,A Farewell to Arms (1932)
979,Drama|War,Nothing Personal (1995)
981,Drama,Dangerous Ground (1997)
982,Drama,Picnic (1955)
984,Comedy|Drama,The Pompatus of Love (1996)
986,Adventure|Children,Fly Away Home (1996)
987,Drama|Romance,Bliss (1997)
988,Comedy|Drama,Grace of My Heart (1996)
990,Action|Adventure|Thriller,Maximum Risk (1996)
991,Drama,Michael Collins (1996)
993,Drama,Infinity (1996)
994,Comedy|Drama,Big Night (1996)
996,Action|Crime|Drama|Thriller,Last Man Standing (1996)
998,Action|Crime,Set It Off (1996)
999,Crime|Film-Noir,2 Days in the Valley (1996)
1003,Drama|Thriller,Extreme Measures (1996)
1004,Action|Thriller,The Glimmer Man (1996)
1005,Children|Comedy,D3: The Mighty Ducks (1996)
1006,Drama,The Chamber (1996)
1007,Children|Comedy|Western,The Apple Dumpling Gang (1975)
1008,Adventure|Western,"Davy Crockett, King of the Wild Frontier (1955)"
1009,Adventure|Children|Fantasy,Escape to Witch Mountain (1975)
1010,Children|Comedy,The Love Bug (1969)
1011,Children|Comedy|Fantasy|Romance,Herbie Rides Again (1974)
1012,Children|Drama,Old Yeller (1957)
1013,Children|Comedy|Romance,The Parent Trap (1961)
1014,Children|Comedy|Drama,Pollyanna (1960)
1015,Adventure|Children|Drama,Homeward Bound: The Incredible Journey (1993)
1016,Children|Comedy,The Shaggy Dog (1959)
1017,Adventure|Children,Swiss Family Robinson (1960)
1018,Children|Comedy|Mystery,That Darn Cat! (1965)
1019,Adventure|Drama|Sci-Fi,"20,000 Leagues Under the Sea (1954)"
1020,Comedy,Cool Runnings (1993)
1021,Children|Comedy,Angels in the Outfield (1994)
1022,Animation|Children|Fantasy|Musical|Romance,Cinderella (1950)
1023,Animation|Children|Musical,Winnie the Pooh and the Blustery Day (1968)
1024,Animation|Children|Musical,The Three Caballeros (1945)
1025,Animation|Children|Fantasy|Musical,The Sword in the Stone (1963)
1027,Adventure|Drama,Robin Hood: Prince of Thieves (1991)
1028,Children|Comedy|Fantasy|Musical,Mary Poppins (1964)
1029,Animation|Children|Drama|Musical,Dumbo (1941)
1030,Adventure|Animation|Children|Musical,Pete's Dragon (1977)
1031,Adventure|Children|Musical,Bedknobs and Broomsticks (1971)
1032,Adventure|Animation|Children|Fantasy|Musical,Alice in Wonderland (1951)
1033,Animation|Children|Drama,The Fox and the Hound (1981)
1034,Comedy|Crime|Drama|Thriller,Freeway (1996)
1035,Musical|Romance,The Sound of Music (1965)
1036,Action|Crime|Thriller,Die Hard (1988)
1037,Action|Horror|Sci-Fi|Thriller,The Lawnmower Man (1992)
1040,Drama,The Secret Agent (1996)
1041,Drama,Secrets & Lies (1996)
1042,Comedy|Drama,That Thing You Do! (1996)
1043,Drama|Romance,To Gillian on Her 37th Birthday (1996)
1046,Drama|Romance,Beautiful Thing (1996)
1047,Action|Drama|Thriller,The Long Kiss Goodnight (1996)
1049,Action|Adventure,The Ghost and the Darkness (1996)
1050,Documentary|Drama,Looking for Richard (1996)
1051,Drama,Trees Lounge (1996)
1053,Crime|Drama|Romance,Normal Life (1996)
1054,Drama,Get on the Bus (1996)
1055,Thriller,Shadow Conspiracy (1997)
1056,Drama,Jude (1996)
1057,Comedy|Musical|Romance,Everyone Says I Love You (1996)
1059,Drama|Romance,William Shakespeare's Romeo + Juliet (1996)
1060,Comedy|Drama,Swingers (1996)
1061,Thriller,Sleepers (1996)
1064,Animation|Children|Comedy|Fantasy|Musical|Romance,Aladdin and the King of Thieves (1996)
1066,Comedy|Musical|Romance,Shall We Dance (1937)
1068,Crime|Film-Noir,Crossfire (1947)
1073,Children|Comedy|Fantasy|Musical,Willy Wonka & the Chocolate Factory (1971)
1076,Drama|Horror|Thriller,The Innocents (1961)
1077,Comedy|Sci-Fi,Sleeper (1973)
1078,Comedy|War,Bananas (1971)
1079,Comedy|Crime,A Fish Called Wanda (1988)
1080,Comedy,Monty Python's Life of Brian (1979)
1081,Comedy|Musical|Romance,Victor/Victoria (1982)
1082,Drama,The Candidate (1972)
1083,Comedy|Musical,The Great Race (1965)
1084,Crime|Drama,Bonnie and Clyde (1967)
1085,Adventure|Drama,The Old Man and the Sea (1958)
1086,Crime|Mystery|Thriller,Dial M for Murder (1954)
1088,Drama|Musical|Romance,Dirty Dancing (1987)
1089,Crime|Mystery|Thriller,Reservoir Dogs (1992)
1090,Drama|War,Platoon (1986)
1091,Comedy,Weekend at Bernie's (1989)
1092,Crime|Mystery|Thriller,Basic Instinct (1992)
1093,Drama,The Doors (1991)
1094,Drama|Romance|Thriller,The Crying Game (1992)
1095,Drama,Glengarry Glen Ross (1992)
1096,Drama,Sophie's Choice (1982)
1097,Children|Drama|Sci-Fi,E.T. the Extra-Terrestrial (1982)
1099,Children|Drama|Fantasy,A Christmas Carol (1938)
1100,Action|Drama|Romance,Days of Thunder (1990)
1101,Action|Romance,Top Gun (1986)
1103,Drama,Rebel Without a Cause (1955)
1104,Drama,A Streetcar Named Desire (1951)
1105,Horror,Children of the Corn IV: The Gathering (1996)
1107,Comedy,Loser (1991)
1111,Documentary,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996)
1112,Action|Comedy|Drama,Palookaville (1996)
1114,Crime|Drama,The Funeral (1996)
1116,Drama,"Single Girl, A (Fille seule, La) (1995)"
1117,Drama,"Eighth Day, The (Huitième jour, Le) (1996)"
1119,Drama,Drunks (1995)
1120,Comedy|Drama,The People vs. Larry Flynt (1996)
1121,Drama,Glory Daze (1995)
1123,Documentary,A Perfect Candidate (1996)
1124,Drama,On Golden Pond (1981)
1125,Comedy|Crime,The Return of the Pink Panther (1975)
1126,Comedy|Fantasy,Drop Dead Fred (1991)
1127,Action|Adventure|Sci-Fi|Thriller,The Abyss (1989)
1128,Horror,The Fog (1980)
1129,Action|Adventure|Sci-Fi|Thriller,Escape from New York (1981)
1130,Horror|Mystery,The Howling (1980)
1131,Drama|Mystery,Jean de Florette (1986)
1132,Drama,Manon of the Spring (Manon des sources) (1986)
1135,Comedy,Private Benjamin (1980)
1136,Adventure|Comedy|Fantasy,Monty Python and the Holy Grail (1975)
1137,Romance,Hustler White (1996)
1140,Drama,Entertaining Angels: The Dorothy Day Story (1996)
1144,Documentary,The Line King: The Al Hirschfeld Story (1996)
1147,Documentary,When We Were Kings (1996)
1148,Animation|Children|Comedy|Crime,Wallace & Gromit: The Wrong Trousers (1993)
1150,Drama,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)"
1151,Animation|Comedy|Drama|Fantasy,Lesson Faust (1994)
1156,Drama,"Children Are Watching Us, The (Bambini ci guardano, I) (1944)"
1161,Drama|War,"Tin Drum, The (Blechtrommel, Die) (1979)"
1162,Comedy|Drama,The Ruling Class (1972)
1163,Drama,Mina Tannenbaum (1994)
1167,Comedy,Dear God (1996)
1170,Action,Best of the Best 3: No Turning Back (1995)
1171,Comedy,Bob Roberts (1992)
1172,Drama,Cinema Paradiso (Nuovo cinema Paradiso) (1989)
1173,Comedy|Drama,The Cook the Thief His Wife & Her Lover (1989)
1175,Comedy|Drama|Romance,Delicatessen (1991)
1176,Drama|Fantasy|Romance,"Double Life of Veronique, The (Double Vie de Véronique, La) (1991)"
1177,Drama|Romance,Enchanted April (1992)
1178,Drama|War,Paths of Glory (1957)
1179,Crime|Drama|Film-Noir,The Grifters (1990)
1180,Comedy,Hear My Song (1991)
1183,Drama|Romance|War,The English Patient (1996)
1184,Comedy|Drama,Mediterraneo (1991)
1185,Drama,My Left Foot (1989)
1186,Drama,"Sex, Lies, and Videotape (1989)"
1187,Drama,Passion Fish (1992)
1188,Comedy|Romance,Strictly Ballroom (1992)
1189,Documentary,The Thin Blue Line (1988)
1190,Crime|Drama|Romance,Tie Me Up! Tie Me Down! (¡Átame!) (1990)
1191,Documentary|Musical,Madonna: Truth or Dare (1991)
1192,Documentary,Paris Is Burning (1990)
1193,Drama,One Flew Over the Cuckoo's Nest (1975)
1194,Comedy,Cheech and Chong's Up in Smoke (1978)
1196,Action|Adventure|Sci-Fi,Star Wars: Episode V - The Empire Strikes Back (1980)
1197,Action|Adventure|Comedy|Fantasy|Romance,The Princess Bride (1987)
1198,Action|Adventure,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)
1199,Fantasy|Sci-Fi,Brazil (1985)
1200,Action|Adventure|Horror|Sci-Fi,Aliens (1986)
1201,Action|Adventure|Western,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)"
1202,Comedy,Withnail & I (1987)
1203,Drama,12 Angry Men (1957)
1204,Adventure|Drama|War,Lawrence of Arabia (1962)
1206,Crime|Drama|Sci-Fi|Thriller,A Clockwork Orange (1971)
1207,Drama,To Kill a Mockingbird (1962)
1208,Action|Drama|War,Apocalypse Now (1979)
1209,Action|Drama|Western,Once Upon a Time in the West (C'era una volta il West) (1968)
1210,Action|Adventure|Sci-Fi,Star Wars: Episode VI - Return of the Jedi (1983)
1211,Drama|Fantasy|Romance,"Wings of Desire (Himmel über Berlin, Der) (1987)"
1212,Film-Noir|Mystery|Thriller,The Third Man (1949)
1213,Crime|Drama,Goodfellas (1990)
1214,Horror|Sci-Fi,Alien (1979)
1215,Action|Adventure|Comedy|Fantasy|Horror,Army of Darkness (1993)
1216,Adventure|Drama|Romance,"Big Blue, The (Grand bleu, Le) (1988)"
1217,Drama|War,Ran (1985)
1218,Action|Crime|Drama|Thriller,"Killer, The (Die xue shuang xiong) (1989)"
1219,Crime|Horror,Psycho (1960)
1220,Action|Comedy|Musical,The Blues Brothers (1980)
1221,Crime|Drama,The Godfather: Part II (1974)
1222,Drama|War,Full Metal Jacket (1987)
1223,Adventure|Animation|Children|Comedy|Sci-Fi,A Grand Day Out with Wallace and Gromit (1989)
1224,Action|Drama|Romance|War,Henry V (1989)
1225,Drama,Amadeus (1984)
1226,Drama|Romance,The Quiet Man (1952)
1227,Crime|Drama,Once Upon a Time in America (1984)
1228,Drama,Raging Bull (1980)
1230,Comedy|Romance,Annie Hall (1977)
1231,Drama,The Right Stuff (1983)
1232,Drama|Mystery|Sci-Fi,Stalker (1979)
1233,Action|Drama|War,"Boot, Das (Boat, The) (1981)"
1234,Comedy|Crime,The Sting (1973)
1235,Comedy|Drama|Romance,Harold and Maude (1971)
1236,Comedy|Drama|Romance,Trust (1990)
1237,Drama,"Seventh Seal, The (Sjunde inseglet, Det) (1957)"
1238,Comedy,Local Hero (1983)
1240,Action|Sci-Fi|Thriller,The Terminator (1984)
1241,Comedy|Fantasy|Horror,Dead Alive (Braindead) (1992)
1242,Drama|War,Glory (1989)
1243,Comedy|Drama,Rosencrantz and Guildenstern Are Dead (1990)
1244,Comedy|Drama|Romance,Manhattan (1979)
1245,Crime|Drama|Film-Noir|Thriller,Miller's Crossing (1990)
1246,Drama,Dead Poets Society (1989)
1247,Comedy|Drama|Romance,The Graduate (1967)
1248,Crime|Film-Noir|Thriller,Touch of Evil (1958)
1249,Action|Crime|Romance|Thriller,"Femme Nikita, La (Nikita) (1990)"
1250,Adventure|Drama|War,The Bridge on the River Kwai (1957)
1251,Drama|Fantasy,8 1/2 (8½) (1963)
1252,Crime|Film-Noir|Mystery|Thriller,Chinatown (1974)
1253,Drama|Sci-Fi|Thriller,The Day the Earth Stood Still (1951)
1254,Action|Adventure|Drama|Western,The Treasure of the Sierra Madre (1948)
1255,Comedy|Horror|Sci-Fi,Bad Taste (1987)
1256,Comedy|Musical|War,Duck Soup (1933)
1257,Comedy|Romance,Better Off Dead... (1985)
1258,Horror,The Shining (1980)
1259,Adventure|Drama,Stand by Me (1986)
1260,Crime|Film-Noir|Thriller,M (1931)
1261,Action|Comedy|Fantasy|Horror,Evil Dead II (Dead by Dawn) (1987)
1262,Action|Adventure|Drama|War,The Great Escape (1963)
1263,Drama|War,The Deer Hunter (1978)
1264,Action|Drama|Mystery|Romance|Thriller,Diva (1981)
1265,Comedy|Fantasy|Romance,Groundhog Day (1993)
1266,Drama|Western,Unforgiven (1992)
1267,Crime|Thriller|War,The Manchurian Candidate (1962)
1268,Comedy|Drama,Pump Up the Volume (1990)
1269,Comedy|Mystery|Thriller,Arsenic and Old Lace (1944)
1270,Adventure|Comedy|Sci-Fi,Back to the Future (1985)
1271,Comedy|Crime|Drama,Fried Green Tomatoes (1991)
